Column 0,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9
eVST-RS,1,8100,809,30,10,2,2.90970542885770560000,1138.40986629751660000000,0
Hotspot,1,8100,809,30,10,2,.21487998383236118000,1074.54596840095160000000,0
eVST-RS,1,8100,808,30,5,3,7.67276122849580100000,1718.75980061456540000000,0
Hotspot,1,8100,808,30,5,3,.37463337494409643000,1767.27310539800990000000,0
eVST-RS,1,8100,808,30,10,3,1.07628603978810130000,1053.75340631616200000000,0
Hotspot,1,8100,808,30,10,3,.16917136222764384000,909.21388267212760000000,0
eVST-RS,1,8100,809,30,5,4,2.94607818756048800000,1787.36414142185030000000,0
Hotspot,1,8100,809,30,5,4,.31422224958805600000,1623.60354355578500000000,0
eVST-RS,1,8100,809,30,10,4,.44304926256882027000,1003.45975321555510000000,0
Hotspot,1,8100,809,30,10,4,.14389150345232338000,898.76481439608660000000,0
eVST-RS,1,8100,804,30,10,5,1.38182021299144250000,1041.48919189700650000000,0
Hotspot,1,8100,804,30,10,5,.19854834240686614000,968.51437686247910000000,0
eVST-RS,1,8100,805,30,10,6,.53079097851150440000,1120.12804688056550000000,0
Hotspot,1,8100,805,30,10,6,.22005319665186107000,995.42647403515080000000,0
eVST-RS,1,8100,806,30,5,7,8.96168743452290000000,1670.88100885849940000000,0
Hotspot,1,8100,806,30,5,7,.32801248360920000000,1505.48357206783300000000,0
eVST-RS,1,8100,806,30,10,7,.41857864349003650000,664.27907209282020000000,0
Hotspot,1,8100,806,30,10,7,.12158688352792524000,634.62586846479520000000,0
eVST-RS,1,8100,809,30,5,8,5.20024182451015800000,1708.91528116974180000000,0
Hotspot,1,8100,809,30,5,8,.29753730595257366000,1543.13466754552560000000,0
eVST-RS,1,8100,809,30,10,8,.63664861075812950000,933.77022664623400000000,0
Hotspot,1,8100,809,30,10,8,.27797265322442400000,1010.01557981611530000000,0
eVST-RS,1,8100,807,30,5,9,6.46074161094293200000,1919.02087599755670000000,0
Hotspot,1,8100,807,30,5,9,.37347517529269680000,1840.23226715252210000000,0
eVST-RS,1,8100,807,30,10,9,.82196134439436720000,835.43102996941180000000,0
Hotspot,1,8100,807,30,10,9,.11980931943980977000,805.90927451891370000000,0
eVST-RS,1,8100,808,30,10,10,.40095813980587990000,865.92474988882590000000,0
Hotspot,1,8100,808,30,10,10,.13128552266425686000,805.47052186799690000000,0
eVST-RS,1,8100,807,40,10,1,1.19974759616161460000,1354.35785662635400000000,0
Hotspot,1,8100,807,40,10,1,.20603755977936090000,1211.79263902733440000000,0
eVST-RS,1,8100,807,40,15,1,.33457206220191440000,515.84428096087040000000,0
Hotspot,1,8100,807,40,15,1,.08229059837321984000,503.91327232406170000000,0
eVST-RS,1,8100,808,40,10,2,1.29038165323436260000,1413.04657373947480000000,0
Hotspot,1,8100,808,40,10,2,.25286530066659907000,1364.08699124977120000000,0
eVST-RS,1,8100,808,40,15,2,.22686067892209394000,551.34195676311780000000,0
Hotspot,1,8100,808,40,15,2,.10233250515011605000,563.84237184552310000000,0
eVST-RS,1,8100,805,40,10,3,2.27860978146054550000,1392.39036947468980000000,0
Hotspot,1,8100,805,40,10,3,.22434729883389082000,1292.65886498468000000000,0
eVST-RS,1,8100,805,40,15,3,.25833260304352734000,617.88537232771970000000,0
Hotspot,1,8100,805,40,15,3,.11120493028283818000,613.54724995554740000000,0
eVST-RS,1,8100,809,40,10,4,1.06968777558358850000,1531.18782935501600000000,0
Hotspot,1,8100,809,40,10,4,.23585034513234860000,1364.44218018325730000000,0
eVST-RS,1,8100,809,40,15,4,.18887141457526013000,607.82782888964970000000,0
Hotspot,1,8100,809,40,15,4,.08517780772672268000,628.03049340071500000000,0
eVST-RS,1,8100,805,40,10,5,1.47265361935569670000,1273.77207786623400000000,0
Hotspot,1,8100,805,40,10,5,.22335489463876002000,1341.68300877438010000000,0
eVST-RS,1,8100,805,40,15,5,.13749456230289070000,426.15848484874016000000,0
Hotspot,1,8100,805,40,15,5,.06339939097961178000,424.89899106672470000000,0
eVST-RS,1,8100,807,40,15,6,.17253937839268474000,570.38162216519100000000,0
Hotspot,1,8100,807,40,15,6,.07808215717523126000,555.54850564178660000000,0
eVST-RS,1,8100,808,40,10,7,1.92698723611829340000,1357.36970951298780000000,0
Hotspot,1,8100,808,40,10,7,.33061823544994695000,1348.57241064402000000000,0
eVST-RS,1,8100,808,40,15,7,.47484961958252825000,657.47706336826210000000,0
Hotspot,1,8100,808,40,15,7,.09466367602726677000,621.81317822960280000000,0
eVST-RS,1,8100,807,40,10,8,2.94853432873787820000,1534.93760894775940000000,0
Hotspot,1,8100,807,40,10,8,.34698974672937766000,1513.66750744347470000000,0
eVST-RS,1,8100,807,40,15,8,.23110780573188094000,561.26054575204330000000,0
Hotspot,1,8100,807,40,15,8,.08560808640322648000,548.65469215601920000000,0
eVST-RS,1,8100,808,40,10,9,4.03985643693158600000,1540.54486743553910000000,0
Hotspot,1,8100,808,40,10,9,.30248393165675225000,1448.88838468322680000000,0
eVST-RS,1,8100,808,40,15,9,.58711011423292800000,685.74552156395710000000,0
Hotspot,1,8100,808,40,15,9,.14199156653921818000,731.24154062207310000000,0
eVST-RS,1,8100,806,40,10,10,12.66800092529592800000,1737.99429532533350000000,0
Hotspot,1,8100,806,40,10,10,.37334688119153725000,1705.54076260731560000000,0
eVST-RS,1,8100,806,40,15,10,.24403314013761700000,655.06490687324550000000,0
Hotspot,1,8100,806,40,15,10,.12309206937061390000,611.42062706750210000000,0
eVST-RS,1,8100,801,50,10,1,1.45863600871962260000,1627.48090452986570000000,0
Hotspot,1,8100,801,50,10,1,.26008056079444940000,1577.02583686828730000000,0
eVST-RS,1,8100,801,50,15,1,.43799526456132300000,839.28365053421500000000,0
Hotspot,1,8100,801,50,15,1,.13249267144419719000,816.70411358211880000000,0
eVST-RS,1,8100,806,50,15,2,.53727200165303660000,1047.66100571486570000000,0
Hotspot,1,8100,806,50,15,2,.20351115290395683000,1004.76698851963260000000,0
eVST-RS,1,8100,806,50,10,3,1.66711194588424400000,1705.49818775451940000000,0
Hotspot,1,8100,806,50,10,3,.27977824463596335000,1698.85305554237520000000,0
eVST-RS,1,8100,806,50,15,3,.52773244719719510000,957.47387892412830000000,0
Hotspot,1,8100,806,50,15,3,.16331601955607766000,1002.46927452086270000000,0
eVST-RS,1,8100,804,50,15,4,.70019603338732850000,974.13903598063140000000,0
Hotspot,1,8100,804,50,15,4,.20518252895271870000,1004.92310653551100000000,0
eVST-RS,1,8100,802,50,15,5,.65068674844224010000,1034.40771686299100000000,0
Hotspot,1,8100,802,50,15,5,.16253085966309300000,1028.05074970370420000000,0
eVST-RS,1,8100,803,50,10,6,3.41749465704197060000,1842.14927142205850000000,0
Hotspot,1,8100,803,50,10,6,.43699338634178275000,1823.14201593499160000000,0
eVST-RS,1,8100,803,50,15,6,.55803669763554350000,1025.22625250576800000000,0
Hotspot,1,8100,803,50,15,6,.15376896483212477000,963.36129921768100000000,0
eVST-RS,1,8100,805,50,10,7,3.75809377864789000000,1734.03674679795930000000,0
Hotspot,1,8100,805,50,10,7,.40425549552310260000,1703.27678422685860000000,0
eVST-RS,1,8100,805,50,15,7,.52675425403140250000,1013.46366431860340000000,0
Hotspot,1,8100,805,50,15,7,.19819859295239440000,927.34042278894880000000,0
eVST-RS,1,8100,806,50,15,8,1.87133957198238930000,1178.10599941119700000000,0
Hotspot,1,8100,806,50,15,8,.35484252985042986000,1252.34620085742500000000,0
eVST-RS,1,8100,804,50,10,9,1.50951626413734630000,1758.06726129098250000000,0
Hotspot,1,8100,804,50,10,9,.49544970436545555000,1895.45707618129060000000,0
eVST-RS,1,8100,804,50,15,9,.86500697525480060000,1073.78474377200880000000,0
Hotspot,1,8100,804,50,15,9,.15634076807327800000,998.76845279584000000000,0
eVST-RS,1,8100,805,50,10,10,3.91128048564132770000,1942.41901919762100000000,0
Hotspot,1,8100,805,50,10,10,.33637449560774260000,1834.59324849490350000000,0
eVST-RS,1,8100,805,50,15,10,.78524159950029570000,1014.29302399724940000000,0
Hotspot,1,8100,805,50,15,10,.16311903876339784000,1053.53755968493670000000,0
eVST-RS,1,8100,806,60,15,1,.77796633720572570000,1380.28828243931250000000,0
Hotspot,1,8100,806,60,15,1,.21905171317484928000,1292.85973579321530000000,0
eVST-RS,1,8100,803,60,10,2,6.27177664036571500000,2735.81379633839650000000,0
Hotspot,1,8100,803,60,10,2,.45344661110721063000,2528.13958580901200000000,0
eVST-RS,1,8100,803,60,15,2,1.17234397660649850000,1560.07524664127660000000,0
Hotspot,1,8100,803,60,15,2,.23885282179981004000,1485.22984395678580000000,0
eVST-RS,1,8100,802,60,15,3,1.23140623753715770000,1586.24261607064860000000,0
Hotspot,1,8100,802,60,15,3,.25654714393022005000,1430.93021604404180000000,0
eVST-RS,1,8100,803,60,15,4,1.36092090689635370000,1365.20703126112880000000,0
Hotspot,1,8100,803,60,15,4,.29245883338444400000,1303.81329151419730000000,0
eVST-RS,1,8100,797,60,10,5,3.88972668226051600000,2342.29019383341670000000,0
Hotspot,1,8100,797,60,10,5,.35748065127700100000,2173.51999607675000000000,0
eVST-RS,1,8100,805,60,15,6,.98200921980605930000,1297.18712758650400000000,0
Hotspot,1,8100,805,60,15,6,.29263883986277506000,1205.10638261775470000000,0
eVST-RS,1,8100,807,60,15,7,1.00286826130468400000,1457.96560597750860000000,0
Hotspot,1,8100,807,60,15,7,.23912046302575618000,1479.70435739296140000000,0
eVST-RS,1,8100,800,60,15,8,.79099391214549540000,1395.50656972226030000000,0
Hotspot,1,8100,800,60,15,8,.23474346312286798000,1408.05506942672720000000,0
eVST-RS,1,8100,806,60,15,9,.96885611402103680000,1575.70860866482710000000,0
Hotspot,1,8100,806,60,15,9,.33722202616627330000,1505.82843156146960000000,0
eVST-RS,1,8100,803,60,15,10,1.40712375682778660000,1524.97493266715920000000,0
Hotspot,1,8100,803,60,15,10,.34398845433315730000,1467.77907408940380000000,0
eVST-RS,1,8100,797,70,15,1,1.00918941025156530000,1539.51796854011900000000,0
Hotspot,1,8100,797,70,15,1,.25597633389406840000,1476.44184518772400000000,0
eVST-RS,1,8100,802,70,15,2,1.31869675302004900000,1762.02225583920380000000,0
Hotspot,1,8100,802,70,15,2,.27039856436022090000,1678.13863551800980000000,0
eVST-RS,1,8100,802,70,15,3,1.63151171502249780000,1750.52521637562800000000,0
Hotspot,1,8100,802,70,15,3,.28264097942155786000,1716.28044021429860000000,0
eVST-RS,1,8100,802,70,15,6,1.66537188313668600000,2180.59714639841900000000,0
Hotspot,1,8100,802,70,15,6,.42401476053055376000,2139.66093312976050000000,0
eVST-RS,1,8100,801,70,15,7,.91733833562466320000,1687.60788080121280000000,0
Hotspot,1,8100,801,70,15,7,.27575573118519970000,1597.83282663082740000000,0
eVST-RS,1,8100,802,70,15,8,3.03456795679812800000,2130.63428521346900000000,0
Hotspot,1,8100,802,70,15,8,.58389328772318550000,2057.55202999651970000000,0
eVST-RS,1,8100,803,70,15,9,1.25865906217950400000,1793.46343724698000000000,0
Hotspot,1,8100,803,70,15,9,.29318241210421550000,1713.90168942838100000000,0
eVST-RS,1,8100,804,70,15,10,2.06863102695206200000,1772.15812894852160000000,0
Hotspot,1,8100,804,70,15,10,.37992027607106140000,1963.22886941169350000000,0
eVST-RS,1,10000,701,30,10,1,.51227399514755230000,1000.46331562734860000000,0
Hotspot,1,10000,701,30,10,1,.18299633433343843000,985.82978665551370000000,0
eVST-RS,1,10000,702,30,10,2,1.23217205461696720000,1077.94849972341580000000,0
Hotspot,1,10000,702,30,10,2,.25821654622268400000,1084.03465812846780000000,0
eVST-RS,1,10000,700,30,10,3,1.22233367360604460000,1151.71808810893600000000,0
Hotspot,1,10000,700,30,10,3,.26739135068783070000,1168.14228436090500000000,0
eVST-RS,1,10000,701,30,5,4,2.17700282878649900000,1618.50110183864300000000,0
Hotspot,1,10000,701,30,5,4,.28013115208887030000,1638.52316726855470000000,0
eVST-RS,1,10000,701,30,10,4,3.05886014837597030000,1298.58355200367670000000,0
Hotspot,1,10000,701,30,10,4,.31030079242191280000,1175.90741921317480000000,0
eVST-RS,1,10000,702,30,10,5,.51321034468128350000,925.81964076601470000000,0
Hotspot,1,10000,702,30,10,5,.21622411123826168000,949.38906841506200000000,0
eVST-RS,1,10000,700,30,10,6,.92720711247238800000,913.50486243614980000000,0
Hotspot,1,10000,700,30,10,6,.20841238224238623000,865.19762922392910000000,0
eVST-RS,1,10000,703,30,10,7,.47604216256877410000,788.51552539263740000000,0
Hotspot,1,10000,703,30,10,7,.17426878283731640000,806.48043823519910000000,0
eVST-RS,1,10000,701,30,10,8,.54015723725024150000,858.87892073961480000000,0
Hotspot,1,10000,701,30,10,8,.15909573582757730000,878.06033823278120000000,0
eVST-RS,1,10000,701,30,10,9,3.52382125356234600000,1146.02823330485420000000,0
Hotspot,1,10000,701,30,10,9,.18682581451139413000,1065.59253065530950000000,0
eVST-RS,1,10000,700,30,10,10,.46056357820634730000,915.67603032157670000000,0
Hotspot,1,10000,700,30,10,10,.13111775345169008000,882.25709613037880000000,0
eVST-RS,1,10000,699,40,10,1,1.38553008358576340000,1414.26759941002160000000,0
Hotspot,1,10000,699,40,10,1,.26039004564518110000,1476.57218701426840000000,0
eVST-RS,1,10000,699,40,15,1,.23456898314179853000,584.43639680271760000000,0
Hotspot,1,10000,699,40,15,1,.10294357979728375000,584.43639680271760000000,0
eVST-RS,1,10000,699,40,15,2,.35253244657360483000,755.60295680520760000000,0
Hotspot,1,10000,699,40,15,2,.13809616293292493000,835.71316551062490000000,0
eVST-RS,1,10000,703,40,10,3,2.22261078885640000000,1583.20743076012400000000,0
Hotspot,1,10000,703,40,10,3,.27156426428700800000,1494.36876429056470000000,0
eVST-RS,1,10000,703,40,15,3,.24925372310099192000,509.24613325003310000000,0
Hotspot,1,10000,703,40,15,3,.09233780270733405000,524.17222480436710000000,0
eVST-RS,1,10000,703,40,10,4,2.30435386749741160000,1729.86986107644130000000,0
Hotspot,1,10000,703,40,10,4,.29471641477721280000,1616.06950365967900000000,0
eVST-RS,1,10000,703,40,15,4,.46623575639387127000,558.70276019214270000000,0
Hotspot,1,10000,703,40,15,4,.11923614087572787000,549.33564328077280000000,0
eVST-RS,1,10000,703,40,10,5,1.33800521229568400000,1607.53599838005810000000,0
Hotspot,1,10000,703,40,10,5,.30258182992110960000,1586.30691050884660000000,0
eVST-RS,1,10000,703,40,15,5,1.28406524129968600000,764.32557189801080000000,0
Hotspot,1,10000,703,40,15,5,.18454731130623260000,792.75459002386990000000,0
eVST-RS,1,10000,700,40,15,6,.28679020795971155000,623.45496203741190000000,0
Hotspot,1,10000,700,40,15,6,.12221098497684580000,644.46692902875420000000,0
eVST-RS,1,10000,700,40,10,7,4.21305070735979800000,1540.54136945273300000000,0
Hotspot,1,10000,700,40,10,7,.25879683029779700000,1520.69555237917760000000,0
eVST-RS,1,10000,700,40,15,7,.23922151929582470000,629.71232782369650000000,0
Hotspot,1,10000,700,40,15,7,.09564936945389490000,619.02138907180900000000,0
eVST-RS,1,10000,699,40,10,8,.96667629860166930000,1490.94513785454820000000,0
Hotspot,1,10000,699,40,10,8,.30856586145819165000,1441.09006166024140000000,0
eVST-RS,1,10000,699,40,15,8,.22449493572639767000,532.88727500072590000000,0
Hotspot,1,10000,699,40,15,8,.09259518040926196000,497.82425460144935000000,0
eVST-RS,1,10000,700,40,15,9,.26717344809731003000,618.71868158978300000000,0
Hotspot,1,10000,700,40,15,9,.11359080577676650000,633.53979712515290000000,0
eVST-RS,1,10000,700,40,10,10,1.63237898313673210000,1472.85287751277820000000,0
Hotspot,1,10000,700,40,10,10,.32355771774018650000,1360.19679579601030000000,0
eVST-RS,1,10000,700,40,15,10,.65983707834675440000,843.83919529743180000000,0
Hotspot,1,10000,700,40,15,10,.21526960314076860000,757.25023769529130000000,0
eVST-RS,1,10000,700,50,10,1,4.46015382659970800000,2204.52261004573900000000,0
Hotspot,1,10000,700,50,10,1,.52232751548581290000,2095.78271788344300000000,0
eVST-RS,1,10000,700,50,15,1,.32310059599694796000,919.36019344198590000000,0
Hotspot,1,10000,700,50,15,1,.12744222620676737000,875.60583596036570000000,0
eVST-RS,1,10000,699,50,10,2,2.41156431166746200000,1733.02356378477950000000,0
Hotspot,1,10000,699,50,10,2,.34465242562873755000,1637.47014448138020000000,0
eVST-RS,1,10000,699,50,15,2,.62331076146801930000,1230.74174536719500000000,0
Hotspot,1,10000,699,50,15,2,.20745353186794090000,1137.72497263377160000000,0
eVST-RS,1,10000,697,50,10,3,2.97646651997638400000,2087.98904753657550000000,0
Hotspot,1,10000,697,50,10,3,.46114425704581663000,1906.22514790286690000000,0
eVST-RS,1,10000,697,50,15,3,.48126235077506860000,1018.24532584070000000000,0
Hotspot,1,10000,697,50,15,3,.16769025620305910000,952.22441922447840000000,0
eVST-RS,1,10000,699,50,10,4,4.55235978245036700000,1887.80902234428550000000,0
Hotspot,1,10000,699,50,10,4,.48560184933012350000,1929.80538067752150000000,0
eVST-RS,1,10000,699,50,15,4,.65028449709643610000,1026.28129455908240000000,0
Hotspot,1,10000,699,50,15,4,.17189948690065648000,1054.08663550887920000000,0
eVST-RS,1,10000,700,50,15,5,.46869663459074220000,1060.01674369385300000000,0
Hotspot,1,10000,700,50,15,5,.18057098373537883000,1060.95614677301640000000,0
eVST-RS,1,10000,698,50,15,6,.64912866595841480000,1145.09394349496850000000,0
Hotspot,1,10000,698,50,15,6,.29489642127009574000,1238.65869384264420000000,0
eVST-RS,1,10000,700,50,15,7,.67886131684645080000,1171.70191075606360000000,0
Hotspot,1,10000,700,50,15,7,.18703858533990570000,1133.98626916078640000000,0
eVST-RS,1,10000,701,50,15,8,.69567179132718590000,1136.09106907323900000000,0
Hotspot,1,10000,701,50,15,8,.24774261598940940000,957.67700307997190000000,0
eVST-RS,1,10000,702,50,15,9,.43884990063088480000,1124.80704645135320000000,0
Hotspot,1,10000,702,50,15,9,.13669479661621153000,960.60068456523780000000,0
eVST-RS,1,10000,699,50,10,10,3.04720630717929450000,1968.76235167128300000000,0
Hotspot,1,10000,699,50,10,10,.34000186322373340000,1891.72885439706440000000,0
eVST-RS,1,10000,699,50,15,10,2.31360683267121200000,1210.97080010952910000000,0
Hotspot,1,10000,699,50,15,10,.23785173307987860000,1148.28191884623950000000,0
eVST-RS,1,10000,699,60,10,1,6.50368539603368840000,2615.19700697647070000000,0
Hotspot,1,10000,699,60,10,1,.47605439985636620000,2406.47392274312870000000,0
eVST-RS,1,10000,699,60,15,1,1.14623119308089370000,1468.37329426513180000000,0
Hotspot,1,10000,699,60,15,1,.32002232711238320000,1563.28756431154920000000,0
eVST-RS,1,10000,703,60,15,2,2.58944427732785700000,1539.13239432150020000000,0
Hotspot,1,10000,703,60,15,2,.29378638124035206000,1621.98475011960520000000,0
eVST-RS,1,10000,698,60,10,3,5.49669988101231900000,2364.33725373437530000000,0
Hotspot,1,10000,698,60,10,3,.38051595544675365000,2336.18999379801470000000,0
eVST-RS,1,10000,698,60,15,3,1.82517027587164200000,1769.83436116819300000000,0
Hotspot,1,10000,698,60,15,3,.27113516986719330000,1692.15888851013030000000,0
eVST-RS,1,10000,698,60,15,4,.96092832820431800000,1506.79272742224570000000,0
Hotspot,1,10000,698,60,15,4,.27570283455133904000,1650.07232152726330000000,0
eVST-RS,1,10000,700,60,15,6,1.04492504071095030000,1573.34285334173980000000,0
Hotspot,1,10000,700,60,15,6,.25307609775336460000,1513.58838103610240000000,0
eVST-RS,1,10000,699,60,10,7,6.55168120535381600000,2551.43378696015360000000,0
Hotspot,1,10000,699,60,10,7,.43526042911980767000,2428.23005755774970000000,0
eVST-RS,1,10000,699,60,15,7,1.02164262237783990000,1528.18210545169090000000,0
Hotspot,1,10000,699,60,15,7,.25615041911078150000,1568.66251393236760000000,0
eVST-RS,1,10000,702,60,15,8,1.93675850944418930000,1757.71378420355450000000,0
Hotspot,1,10000,702,60,15,8,.28179265937069430000,1652.70153611565140000000,0
eVST-RS,1,10000,703,60,15,10,.82006851299956910000,1490.94848759990760000000,0
Hotspot,1,10000,703,60,15,10,.24874054669635370000,1345.81567075911380000000,0
eVST-RS,1,10000,700,70,15,2,.84223457529151350000,1804.88462981385560000000,0
Hotspot,1,10000,700,70,15,2,.29925960488617420000,1864.13794772792500000000,0
eVST-RS,1,10000,697,70,15,3,1.39709865856275430000,1971.58394177117200000000,0
